tweet,label
pan matovic dajte sa liecit som z trnavy ako vy ale hanbim sa za vas fitness centra uz teraz nemaju z coho poriadne zarabat a teraz ich este totalne zakopte lebo normalne covid-19 caka pod kotucma vo fitku logika 0. keby su odtial nakazeny nepoviem ale nie su,1
tie tvoje motivačné eura ,1
igor jedno dôležité a čarovne slovíčko chýba v kazdej sms od mo sr a aj tu keď žiadaš o pomoc. a ak ho neviete tak potom nič nechcite od ľudí ktorý by mohli pomôcť. to slovíčko je úplne jednoduché,1
pozor!!! keďže antigénové testy zachytávajú len tých ľudí s covid-19,1
nieje zákaz zhromažďovania sa väčšieho počtu ľudí náhodou???? či včera áno a dnes nie???? ‍‍,1
minister nad hovoril ze otestovali 13 000 ludi,1
ja sa neviem dočkať kedy pride na teba rad.ale verím že príde.,1
one time next time zjedol by ši ceflu  one time,1
1. som za testovanie. pôjdem lebo chcem chrániť seba a svoje okolie. 2. určite nepríde celý národ,1
si,1
na názor nás ľudí sa nikto nepýtal. vraj dobrovoľné ale vlastne povinné lebo ak nepôjdeš na tyčinku do nosa,1
chcem vidiet vsetkych tych,1
nrzabudni nadávať ľudom ty hlupák ľudia su zodpovední narozdiel od teba,1
zodpovednost a solidarita teba matovič obchadzaju. na hony si vzdialeny od zodpovednosti,1
nenechajte spojte sa a konecne urobte poriadok stim idiotom a ďalej aj z ministrom zdravotnictva,1
pán premiér,1
najprv treba na potápajúcom sa člne ucpať dieru,1
dnes sa vyjadril ze ma dosť ludi ale ak bude treba tak dá povolavaci rozkaz lekárom :-) co asi prehnal tak si ich den pred tým super projektom na ktorý je všetko,1
dúfam,1
pan fico,1
tá krava schváli hočo...,1
cele to máte nedomyslené,1
matovič už je premiérom aj čr?  ‍,1
dúfam že čo najviac ludi bude štrajkovať,1
žiadne pokútne odrádzania,1
móžem ti ... tvoje hračkárske testy,1
boch je spravodlivý sudca budete spravodlivo súdení a zhorite v pekle,1
prajem všetkým ľuďom zdravie,1
ktorí odborníci čo má okolo seba ? veď sú v jednom vreci,1
keď ste sa chceli zbaviť mečiara,1
situacia je naozaj vazna a ja som uz takmer pred infarktom - nikdy som nevedela riesit bezmocnost a hlupost a ak tento boj naozaj vyhra,1
nebude to ľahké a verím vo výborný výsledok,1
keby niet tohoto covidu 19,1
p. matovic mozte sa nejako vyjadrit k tvrdeniu,1
hlavne by si mal matovic brať príklad zo sebastiana kurza ako sa stará o občanov postihnutých touto krízov. pán kurz dáva ľuďom nie berie!!!! a nezakazuje ľuďom,1
lebo ste hluchy  a slepy,1
tito dvaja dovtedy sa budu marakodovat,1
táto vláda často ani nevie čo vyhlasuje,1
takto sa mi to páči od vás,1
zrejme vedia co mi nie! ty vasi odbornici zase prikyvuju vam ako to pasuje a ludia uz maju toho dosť! same klamstva od vas a medii!,1
mám dotaz? som zdravotná sestra,1
perfektne motate ludom hlavu. vlastne len tym co vam veria a tym ktorych ste vystrasili. skvela praca premiera! dufam ze sa vam to vrati!,1
ak to myslíte s právom v slovensku vážne (vy,1
ja myslím že kotlebovci,1
mal by si už skončiť,1
treba ísť do ulíc a vyhnať tú bandu a pozatvarat maju už dosť za ušami,1
ale tí s inteligenciou na bode mrazu hľadajú vyhovorku kto za to môže. aj viac,1
skvelé,1
a teraz by si ich zase nevyhral,1
dobrý anjel taký tu bol kiska: užernik,1
zbytocna akcia,1
ičo ty si normálne,1
bla,1
zachrana zivota nie je o peniazoch.,1
pán premiér ale takaró nenazbierate dosť hlasov....!,1
ze ta slak nevie trafit do tej hlavy strapatej pojasenej ty saso....jedneho dna ti to slovensky narod zpocita ty zmrd vsetko....som zvedavy ci zo svojich vackov potom potiahnes tie rodiny ktore zabijas ty smrad skurveny....teraz sa ukaz aky si clovek a ako to vsetko robis pre ludi ty farizejsky potkan spinavy,1
ani som necakala,1
kotleba si to zas pokašľal,1
aj hlúposť je dar boží.,1
bez srandy. igor matovič dostaneš nobelovu cenu.,1
na testy by mal ísť každý už s vyplneným forlulárom o svojich údajoch,1
nechces podporit duska a ist s nim do karanteny???,1
jednoduché výstižne,1
ani mlieko ani syri len alkohol ty dodá sily!!!,1
psychiater sa pytamatovica. co robis?pisem list. a komu?sebe. a co tam je?este neviem,1
hlavne nech dojde viac ako 210 mesacne igi.,1
jezis to je debyl,1
chceš. abisa. ľudia. testovali. však. co. viacej sú. testovaní. viacej. sú. pozitívni..aj kebisi. daval. ľuďom. 1000eur.tak.bisomsa.nigdi.nedala.testovať.bohu..zial,1
bu bu bu ty smrad... hlavne udrzat ludi v strachu a izolacii vsak ty dement... kto ti uz len veri tieto dristy o infikovanich...,1
ľudia by sa mali chrániť v prvom rade pred vami  človek nezomrie na koronu (ak nejaká je),1
stale im mali dat takto zarobiť neutekali by do zahraničia,1
čiže vláda pozostáva z ministra dopravy,1
igor a ako pomohla hradna pani? kolkych zdravotnikov svojim sarmom vybavila? ako vobec testovanie podporila?,1
nikdy testy... ked nie som chorý... ďalší koronacista,1
nedohodol,1
ty kokotko,1
toto už nie je právny štát.toto nie je domokracia .toto je psychoteror a diktatúra jedneho pomäteného šialenca .toto nie je dobrovolnosť ale šikana..vynimky a nevynimky.čakám kedy nám nakaže nosiť žlté hviezdy a kto nebude mať ním nariadený test,1
len jedno ma mrzí,1
a my veríme v poriadnu republiku ale bez vás už čoskoro..,1
igor matovic nedajte si v parlamente plat vy vsetci kym tuto ,1
nie korona nás zničí,1
však,1
...myslel som že lietadlo ...ale skôr by ma zaujímalo čo pekné dáte k tejto téme ...,1
bĕź domů igore...,1
naco je dobre to testovanie aj keď budem mať test tak ani policajtom a ani vojakom nikomu ho neukazem lebo môj zdravotný stav moze vedieť len doktorka,1
pan premiér,1
pan premiér no môžu sa tie sestry a lekári aj potrhat,1
matovic a co tak plakat na narodom co si im urobil.kolko bolesti hladu problemou.,1
tak nám to dokáž a vzdaj to...,1
veď je to pi..,1
spolu to dokažeme?? “dokažem to”... dobrovoľne testovanie ? ako prosim vás je to dobrovoľne testovanie ?? keď nahodou niekto nepojde na “dobrovoľné testovanie” tak ma domacu karantenu 10dňovú a + k tomu pokutu .. dobrovoľne ?,1
vláda nech odstúpi,1
...správne mali byť,1
 nie je nad to keď si vie človek urobiť sám zo seba srandu,1
nikto netvrdí,1
ten dement nech radšej suchá nožičkami v kúte! ved on nechápe ani logické súvislosti toho čo napísal!!!,1
vy ste veľmi zákerný človek,1
urcite na test nepojdem. nenecham sa nakazit v dave a testovat neodbornym personalom.,1
urazil prezidentku.,1
alexandra jarabincová nezabudni hej,1
keď nepôjdu testovať a nedaju sa podplatiť tak im budeme tlieskať ako v prvej vlne... véd to je choré ze on ich podplaca za eurá ktoré mi platíme štátu... fuuuuj,1
30% ...ste riadne pridali..,1
toto je fejsbúkovy premiér,1
ano budeme doma sedieť poctivo ako povieš,1
a kde boli keď matelko bol na svadbe,1
pan fico,1
zastavte prosím celoplošne testovanie a konečne sa už vzdajte funkcie premiéra sr vďaka vám je slovenský národ v zúfalom stave prosím vás zrušte testy a odstúpte !!!,1
igor a nie je divne ze najchorobnejsie okresy maju z 60000 iba 2000 nakazenych a v statistikach je 15000 a 2000 nakazenych? mne tu nieco nehra...,1
a my čo nechceme hrať tu vašu hru? ta posledná hŕstka ľudí,1
hm,1
zoroslav kolar pred 3 rokmi na svojom fb napisal na otazku aky je bohaty tuto vetu       ak už nič v živote nepokašlem tak by som chudobný skončiť nemal ,1
tá posledná veta pána matoviča ma ozaj rozosmiala,1
to boli casy,1
konajte vzdy tak,1
nenormálna komunikácia,1
ok.. moze byt.. len aj vakciny treba asi planovat alebo skratka nejake riesenie ako aj zit dalej plnohodnotnejsie.. to ako pbmedzovat obcanov si uz kazda krajina vyskusala..,1
"aká spoločná zodpovednosť""""? vyhnať ľudí do ulíc v preplnených radoch v takomto počasí... fakt veľmi zodpovedné od vás ‍celé zle... ",1
tak načo ste kupovali také testy ktoré nikomu nezaručia nič? načo? aby ste dali zákazku firme ktorej sa chcete privtierat? iná firma na sprostredkovanie testov nebola? načo ste zavreli ľudí a vydierate ich keď s týmy testami vlastne nemajú žiadnu istotu?  ba dokonca skorej sa môžu nakaziť tam lebo sa zgrupnu a nikto nevie kto je alebo nieje pozitívny? viete celé je to dáke smiešne.... véd sa skúste vyspať a celé sa na to pozrieť znova.... sme pokusné králiky potrebujete len čísla ostatné krajiny sa z nás smejú... keď chcete naozaj slovensku pomôcť v boji proti covidu spýtajte sa prezidentky taiwanu ako to celé zvládli a prečo nikdy nezvelicovali počet nakazených  chorých  atď.,1
takto sa matovič vyjadrovať nevie všetko má napísané a číta a fico jej dobre naložil,1
aj ty si sa už dal otestovať,1
kazdý jeden co ste volili,1
igor,1
ide sa nato,1
už mala ísť žaloba.,1
to je úplne zjavné že padne vláda lebo ja som tipoval že padne do septembra lebo tí dvaja spolu nevydržia lebo ako môže spolu existovať oheň a voda a čím skôr to bude tým lepšie pre slovensko.,1
kolko si dostal za ten cirkus co predvazdas?? debilko?? ci kokotko?,1
a vysledok vaseho testu by bol k nahliadnutiu??,1
normálny človek toto nerobí,1
akože čo robí naď? však nie je problém s vojakmi,1
všetci sme globsec! :-d,1
to počas debaty s nemeckou kancelárkou mal premiér telefonát a dozvedel sa,1
ty hnusoba dúfam že spíš v pohode  skončíš v pekle... čítal si main kampf????????????? +?to nedopadne dobre,1
no neviem desaťtisíce :)  posledné info je o niečo cez 13tis testovaných.  pri celkovom množstve 180.000 tisíc ľudí čo by sa malo pretestovat musíte do nedele denne otestovať 60,1
mažeme komenty! je to tak! budúci víkend bude v marketoch 1000 pozitívnych ľudí,1
zas len kydať,1
ľutujem tvoju ženu a tvoje deti žiť s takýmto debilom  v 1 domácnosti musí byť veľmi naročné v karanténe by si mal byť ty ale v celoživotnej karanténe ty si tu užívaš to že ľudia ti zverili svoje hlasy verili ti si horší ako judáš on zaprel krista  ale ty celý národ diablov poskok  zhoríš pekle zato čo ľudom robíš božia spravodlivosť ťa neminie,1
igor ake mas ty tessty v irsku cakameeee na testy 2 dni pridem nam sms na telefon plati nam to firmaaaa kazdy pondelok sme testovany pretoze tie testy su  40% tu to stoji 70e aty mas ryghlo testy za kolkoooooo?,1
hej,1
keď je to taký úžasný výkon ,1
ak vo svete existuje ešte štipka spravodlivosti,1
padni komu padni..  ,1
a teraz tochu matematiky: 1 ak je false possitive rate 3 percenta,1
zas sa niečo velké chystá,1
taliansko zakaz vychadzania francuzko zakaz nocneho vychadzania .irsko.wels .izrael uplny lockdown mozes raz tyzdenne do.potravin max 5 km od domova cesko okrem potravyn lekarni .a drogerie vsetko od zajtra zatvorene ! ruška povynne aj v autach ! belgicko zakaz nocneho vychadzania .zatvaranie obchodov .stale si hlupaci myslite ze matovič vas terorizuje s ruškami ? smejete sa tomu ze sa zvysuju cisla infikovanych!! zvysuju sa na celom svete !!!smejete sa nad spravou ze zomrel lekar to nemate stipku ucty ani k mrtvemu cloveku ? smejete sa z cisiel mrtvych smejete sa cislam chorych ktory su na jiskach .smejete sa vsetkemu co sa tyka kovidu !hanbite sa !,1
je to ocenenie celej vlády,1
igorko,1
najprv nariadil nudzovy stav a teraz sa sprava ako keby bol on ten najvyssi. uz ho konecne zatvorte na psychiatriu. tak na hroby ani krok - sedte doma ale testovat sa mozte ist dat alebo lepsie musite. mne sa zda,1
ak niekto neuzna kvalitnejsie pcr testy od ambulantnych lekarov a este im nariadi pod hrozbou pokuty ich nevykonavat tak tu nieje nieco v poriadku.toto bohuzial nie je zachrana ale likvidacia zivotov.asi tolko.,1
lebo iné nevie,1
pán fico uxz  dačo robte ste jeden rozumný a veľmi. inteligentný. človek veríme vám tak nás nesklamte,1
oni hej,1
že vraj sa oplatí chytiť covid za 500 eur. už len sa musíte poponáhľať ich minúť rýchlo,1
neviem preco mi to pripada ako za protektoratu v cechach???,1
čo ste robili v lete aj s vašou pandemickou komisiou ??? vy idiot,1
ja naozaj ďakujem,1
prosím vás,1
igi,1
a videli ste už,1
.. a ja sa next time pozriem.. ako pojdete svinskym krokom zo svojho postu... ktory.. ako ste tvrdili pred nedavnom... nechcete robit...,1
boch je spravodlivý sudca budete spravodlivo súdení a zhorite v pekle,1
záleží od toho kto to bude robiť.. lebo niektorí sú ako masochisti tvl..  inak koľko tyčiniek už prešlo vašim nosom? niektorých som postrehla že sa dali testovať ale vás ešte nie.. a to tu dávate všetko..,1
zabudol si dodať že ti skoro 7o% ludi nedôveruje podľa prieskumu  ci zase prieskumy neriešis a nedôverujes im???. jaaaj síce nedávno si na prieskum ohľadom testovania v čísla veril ale teraz zase nebudes co ‍‍,1
nepomôžem,1
ty debil sprostý už ťa majú ľudia plne zuby... moja mama ma síce učila že mám mať úctu k ľuďom ale pri tebe sa to nedá!!! ty dokážeš rozčuľiť aj úplne mam p****tu... veď ty si chorý!! choď sa dať liečiť... čo robíš s ľuďmi?? testovať sa?? však sa daj! určite ti prídu aj na iné choroby ale v hlave okrem tvojho covid19... som tehotná a určite sa nemienim dať testovať a ani očkovať... očkovať s dôvodu toho že nebudem do seba pchať niečo čo ktovie čo je... a testovať len preto že si chorý na hlavu! ľudia sa smiali že raz budeme platiť aj za vzduch ktorý dýchame a pri tebe sme sa toho dočkali... prosím ťa vezmi si svoje pakšamenti s parlamentu a zmizni odtiaľ lebo niesi hodný premiéra sr a niesi ani hodný ničoho v tomto živote. všade robíš len hanbu,1
tebe už je e načisto už skončí s tou fraškou,1
len tak ďalej igorfico je strojcom tohto systému,1
to sa ešte uvidí igorko,1
najhorsie je ze v celej tej situacii namiesto systematickeho riesenia hlavne vnasate neuveritelny chaos. s kazdeho vyhlasenia vypadavaju ocividne nepremyslene veci,1
igor matovic teba opantala moc!dobry si bol v tej pozícii pred voľbami.nemáš nato menežovať krajinu.spôsobuješ chaos!sklamal si väčšinu svojich voličov za rekordne kratke obdobie a to je tvoje vysvedčenie,1
keby to bolo dobrovolne nemal by si ani 30%   preco predavacky v obchodoch nepotrebovali takyto skafander co mas ty na sebe ked je to take nebezpecne ved oni su denno denne v kontakte tiez uz 7mesiacov so 100vkami ludi odkedy je tu strach ktory tu ty zivis..ja by som tebe v zivote ani ruku nepodal,1
ešte ho tu obhajujte. vozí si za vaše prachy všelijaké kur.y vo vládnej limuzíne v čase zákazu vychádzania. ale ako príklad pre občanov je to dobré. ďakujeme boris za inšpiráciu.,1
konecne vystrcila rozky todova uz je zle ,1
igor matovic ...co je toto za dobrovolne testovanie ked clovek ktory nejde na testy musi podstupit 10 karantenu bez toho ze mu bude hradena pn plus to ze mu hrozi vyhadzo z roboty ? ty chrapun jeden zasraty to co ma toto znamenat toto je dobrovolne ved ty si tych ludi tam donutil ist ...sa hanbi ...,1
bohnice praha?!,1
čo je na tom pravda ?,1
ludia sa rozhodli inak,1
dufam a pevne verim,1
len aby to dostali zaplatene,1
teda,1
aj ti verím že si sa dal otestovať,1
už nech ťa odjebe niekto konečne .,1
vy nemate stipku zdraveho rozumu. vsetci poukazovali na kotlebu aby sa neopakovalo to co za hitlera! mame to tu v priamom prenose odoberanie deti,1
igorko toto sa ti tak pekne vrati len cakat len cim skor,1
pan fico,1
čo stále tí ľudia do vás/myslím na vašu osobu/rypu,1
ľudia spametajme sa nie sme jeho podaný nech príkazuje a zakazuje svojim deťom a pavlinke,1
môže zato vláda igora matovica že takáto situácia,1
uz konecne neotravuj cele slovensko a chod prec!!,1
takto by to mohlo vyzerat vo viacerych pripadoch,1
to ste ich nakúpili za tie peniaze,1
priamo od pani šubovej podpredsedníčky zo sšhr o tom vašom úžasnom rudolfovi: ,1
inak boris si to asi ozaj u toho hascaka vybavil...zrazu boris nikde,1
a pociatka preverit a zabasnut hajzla,1
